,20000,"0,00002",4022,0.001012985
,30000,3.33333333333e-06,1541,6.78904E-4
,1000,0.0005,249,9.2329E-5
,1000,0.0001,40,2.2467E-5
,20000,"0,00002",4088,0.001589196
,5000,0.0001,1207,2.47501E-4
,10000,"0,00009",4627,0.001473352
,50000,1.4e-05,17498,0.006323724
,40000,"0,00001",8033,0.003838087
,40000,"0,00001",7992,0.003795165
,100,0.005,15,4.028E-6
,100000,"0,000002",9918,0.006203081
,1000,0.0008,405,1.05158E-4
,40000,2.25e-05,18032,0.006301337
,100000,"0,000005",25391,0.010614329
,100000,"0,000004",19958,0.007015014
,10000,"0,00004",2014,5.23597E-4
,30000,2.66666666667e-05,12160,0.003423418
,40000,"0,00002",16087,0.004272149
,30000,1.33333333333e-05,6079,0.001883024
,30000,3.33333333333e-06,1446,7.45378E-4
,100000,"0,000004",20164,0.007990587
,40000,"0,00001",8001,0.002318941
,40000,1.25e-05,9837,0.002858558
,50000,1.6e-05,20002,0.005717777
,50000,"0,000006",7386,0.002804357
,100000,"0,000003",15096,0.005310546
,40000,7.5e-06,5896,0.001852891
,5000,"0,00006",707,1.04605E-4
,30000,6.66666666667e-06,2994,0.001485613
,100000,"0,000004",20239,0.007098507
,10000,"0,00002",1006,3.50345E-4
,10000,"0,00009",4538,8.45279E-4
,20000,"0,000005",993,4.21874E-4
,10000,"0,00001",513,1.92061E-4
,30000,"0,00003",13470,0.003872985
,40000,1.5e-05,12045,0.003390831
,40000,1.75e-05,13684,0.00379341
,30000,1.33333333333e-05,6071,0.001892049
,40000,"0,00002",16052,0.004192979
,10000,"0,00006",3005,8.9284E-4
,20000,"0,00002",4012,0.001033304
,5000,0.0001,1252,1.75969E-4
,5000,0.00014,1815,2.88251E-4
,10000,"0,00003",1518,3.65108E-4
,100000,"0,000001",5156,0.00277937
,1000,0.0003,138,4.2275E-5
,5000,0.00018,2296,4.67833E-4
,5000,0.0001,1232,3.16964E-4
,100000,"0,000009",44587,0.013708255
,20000,"0,00003",5973,0.00152189
,100000,"0,000001",5110,0.002566117
,30000,1.66666666667e-05,7673,0.001993648
,30000,1.66666666667e-05,7661,0.002069298
,50000,1.2e-05,14787,0.003988439
,100000,"0,000003",14830,0.005096835
,5000,0.00018,2290,2.99454E-4
,30000,2.66666666667e-05,12073,0.002876448
,1000,0.0004,202,2.3116E-5
,100000,"0,000004",20130,0.006878987
,100000,"0,000001",4828,0.002495318
,100000,"0,000003",14983,0.005213491
,40000,7.5e-06,6016,0.001939253
,10000,"0,00008",3944,6.55772E-4
,5000,0.00016,2108,6.09291E-4
,5000,0.00012,1476,1.61997E-4
,40000,2.25e-05,17900,0.005053464
,50000,1.4e-05,17575,0.006472109
,20000,2.5e-05,4920,0.001311178
,1000,0.0006,276,3.1374E-5
,1000,0.0009,457,4.9873E-5
,5000,0.00018,2256,3.86069E-4
,10000,"0,00004",2059,4.66569E-4
,100000,"0,000003",15172,0.005539055
,10000,"0,00005",2493,4.7905E-4
,5000,0.00014,1690,2.27402E-4
,40000,1.75e-05,14042,0.003874248
,100,0.007,26,4.118E-6
,1000,0.0002,102,1.9532E-5
,100000,"0,000008",39955,0.01104688
,50000,"0,000006",7365,0.002300262
,50000,"0,00001",12468,0.004250726
,1000,0.0009,435,6.1223E-5
,10000,"0,00001",484,1.61113E-4
,100000,"0,000009",45170,0.011887018
,20000,"0,000005",1027,4.31521E-4
,20000,4.5e-05,8789,0.001895262
,100000,"0,000008",39771,0.010687718
,50000,"0,000006",7554,0.002415935
,5000,0.00018,2289,4.7046E-4
,40000,1.5e-05,12086,0.003162446
,100000,"0,000002",9980,0.003975453
,1000,0.0007,355,3.3417E-5
,5000,"0,00008",1025,3.52063E-4
,5000,0.00018,2291,3.83848E-4
,30000,1.66666666667e-05,7536,0.001962567
,20000,3.5e-05,7093,0.001612891
,50000,"0,000008",10052,0.003147155
,10000,"0,00006",2976,6.32451E-4
,100000,"0,000003",14929,0.00522333
,50000,1.4e-05,17364,0.004636456
,1000,0.0008,363,3.3554E-5
,1000,0.0005,259,2.6644E-5
,30000,"0,00002",8977,0.002244667
,100000,"0,000004",19793,0.006376383
,40000,1.75e-05,13962,0.003593708
,1000,0.0008,417,3.8139E-5
,5000,0.00016,1940,3.31882E-4
,100000,"0,000004",19928,0.007436511
,100,0.006,28,3.884E-6
,50000,"0,000008",9840,0.002970134
,20000,"0,00004",8059,0.00184041
,50000,1.8e-05,22500,0.005585104
,40000,2.5e-06,2045,0.001106717
,100000,"0,000002",10180,0.003830199
,50000,1.4e-05,17534,0.006313991
,5000,0.00018,2227,4.44928E-4
,30000,"0,00003",13478,0.003894564
,30000,2.33333333333e-05,10589,0.00286347
,5000,0.00014,1762,3.88482E-4
,5000,0.00016,1983,2.86363E-4
,40000,1.25e-05,9769,0.002729171
,30000,1.66666666667e-05,7390,0.002605746
,100,0.004,22,3.443E-6
,1000,0.0008,377,1.1511E-4
,5000,0.00012,1533,2.70439E-4
,1000,0.0005,260,2.6205E-5
,100000,"0,000005",25143,0.007580388
,100000,"0,000005",25077,0.007639563
,40000,"0,00002",16105,0.00481101
,50000,"0,000002",2418,0.001245108
,1000,0.0003,169,2.1781E-5
,5000,0.00016,1969,5.49751E-4
,10000,"0,00003",1467,5.10035E-4
,100000,"0,000001",5093,0.002660073
,40000,"0,000005",3787,0.001357903
,1000,0.0008,381,3.2894E-5
,30000,1.66666666667e-05,7346,0.001893196
,100000,"0,000008",40095,0.010882208
,30000,"0,00003",13435,0.003152401
,30000,"0,00002",9044,0.002629979
,1000,0.0002,81,2.6799E-5
,5000,0.00012,1501,4.30594E-4
,100,0.006,27,3.694E-6
,10000,"0,00006",3025,6.99841E-4
,30000,2.66666666667e-05,11972,0.002863515
,5000,"0,00004",491,9.7625E-5
,100000,"0,000007",34848,0.009839152
,20000,4.5e-05,9015,0.002224005
,20000,"0,00002",4039,0.001429262
,50000,"0,00001",12618,0.003852289
,30000,1.33333333333e-05,5942,0.001638185
,20000,"0,00002",3976,0.001669086
,50000,1.4e-05,17714,0.006716719
,1000,0.0007,384,8.9693E-5
,30000,2.33333333333e-05,10490,0.00310349
,100000,"0,000007",35404,0.01132374
,1000,0.0009,477,5.9999E-5
,10000,"0,00002",929,4.91019E-4
,100000,"0,000003",14823,0.005117342
,1000,0.0003,154,2.093E-5
,20000,3.5e-05,7032,0.002447557
,30000,"0,00001",4462,0.001464589
,100,0.007,24,3.846E-6
,30000,6.66666666667e-06,3009,0.003818362
,100000,"0,000007",35049,0.012435162
,10000,"0,00008",4020,7.95988E-4
,30000,"0,00003",13412,0.003251189
,20000,3.5e-05,7027,0.001833089
,20000,1.5e-05,3015,9.47684E-4
,50000,"0,000006",7660,0.002379806
,1000,0.0002,98,1.7447E-5
,100000,"0,000005",24954,0.009173549
,5000,0.00012,1550,2.59704E-4
,100000,"0,000008",40090,0.011161504
,40000,"0,00001",7972,0.002295318
,10000,"0,00008",4017,8.91914E-4
,20000,"0,00004",8129,0.001838575
,100000,"0,000005",25104,0.008141892
,100000,"0,000001",5013,0.002723531
,20000,"0,00003",6121,0.001774309
,50000,1.6e-05,20018,0.005104008
,50000,"0,00001",12424,0.003481863
,100000,"0,000005",25015,0.0074963
,40000,"0,000005",3958,0.001483162
,1000,0.0001,42,1.5339E-5
,10000,"0,00004",2024,4.85088E-4
,50000,"0,00001",12364,0.003445761
,30000,"0,00002",8945,0.002171238
,5000,0.00018,2228,2.93861E-4
,10000,"0,00009",4501,0.001036548
,30000,"0,00003",13390,0.003791796
,40000,"0,00002",16048,0.004047559
,1000,0.0005,235,2.9198E-5
,10000,"0,00005",2462,3.77765E-4
,30000,2.33333333333e-05,10492,0.002876816
,20000,"0,000005",986,3.89225E-4
,5000,0.00014,1726,2.05419E-4
,40000,7.5e-06,5967,0.0019232
,100000,"0,000002",10038,0.004004087
,50000,"0,000004",5072,0.001957802
,50000,"0,000008",9997,0.003802697
,100000,"0,000008",40102,0.013479575
,5000,0.00014,1747,3.73237E-4
,100,0.006,34,3.644E-6
,100,0.006,21,2.677E-6
,30000,"0,00002",9086,0.002508577
,100000,"0,000001",4921,0.002509533
,50000,"0,000006",7536,0.002740711
,30000,2.66666666667e-05,12047,0.002982835
,40000,"0,000005",4021,0.001478785
,50000,1.8e-05,22433,0.006276347
,30000,"0,00001",4433,0.001321056
,1000,0.0004,197,2.2809E-5
,100000,"0,000001",5109,0.002474363
,100000,"0,000003",15123,0.005261442
,20000,1.5e-05,3111,8.19073E-4
,40000,"0,00001",7848,0.00251711
,10000,"0,00008",3947,0.001068176
,40000,2.5e-06,1958,9.62743E-4
,30000,2.33333333333e-05,10609,0.002642965
,40000,"0,00001",7980,0.002583689
,5000,"0,00004",528,9.9817E-5
,40000,2.25e-05,18073,0.00432732
,10000,"0,00009",4506,8.3291E-4
,20000,2.5e-05,5033,0.001238101
,40000,"0,00002",16051,0.003978502
,40000,1.5e-05,12114,0.003183474
,10000,"0,00003",1511,5.19376E-4
,30000,2.66666666667e-05,12209,0.002918698
,50000,1.4e-05,17485,0.004557441
,20000,"0,00003",5966,0.001476775
,50000,"0,000008",10164,0.002923236
,5000,"0,00004",521,9.5744E-5
,5000,0.00018,2293,4.26713E-4
,50000,1.6e-05,20105,0.00513422
,40000,1.5e-05,12021,0.004460543
,50000,"0,00001",12684,0.003578766
,30000,2.33333333333e-05,10426,0.002545139
,5000,"0,00002",252,7.8017E-5
,20000,"0,00001",2092,7.65059E-4
,100000,"0,000001",5076,0.002609179
,50000,1.8e-05,22459,0.005602817
,5000,0.00014,1795,2.82766E-4
,100000,"0,000002",10132,0.0046183
,40000,2.25e-05,18195,0.004442703
,50000,"0,000002",2494,0.001264194
,40000,"0,000005",3960,0.001307585
,100000,"0,000006",29902,0.009043332
,10000,"0,00007",3486,6.88643E-4
,5000,0.0001,1258,1.76362E-4
,100000,"0,000004",19998,0.006331616
,5000,"0,00008",1082,1.8163E-4
,50000,1.2e-05,15161,0.004052496
,20000,3.5e-05,6879,0.001873947
,1000,0.0007,347,3.3851E-5
,20000,3.5e-05,6910,0.001546758
,40000,2.25e-05,18183,0.004589727
,100000,"0,000002",10099,0.004137307
,100,0.008,31,3.93E-6
,5000,0.0001,1269,1.90688E-4
,20000,2.5e-05,5023,0.001688048
,100000,"0,000009",44855,0.012027589
,40000,"0,000005",3911,0.001491629
,5000,0.00012,1453,2.1047E-4
,100000,"0,000002",10122,0.003783635
,50000,"0,000002",2512,0.001757183
,100000,"0,000007",35089,0.010136637
,50000,1.6e-05,20204,0.005193475
,30000,1.66666666667e-05,7609,0.001962882
,50000,1.4e-05,17442,0.004584614
,30000,1.66666666667e-05,7372,0.001957573
,50000,"0,000008",10060,0.002947103
,30000,1.33333333333e-05,5837,0.001554835
,30000,2.66666666667e-05,11981,0.002852897
,20000,"0,00003",6020,0.001442665
,50000,1.6e-05,19945,0.005053873
,50000,1.8e-05,22330,0.005571418
,5000,0.00016,2005,2.89091E-4
,100000,"0,000003",15237,0.005162433
,10000,"0,00004",1945,4.15484E-4
,20000,"0,00002",4038,0.001013192
,100000,"0,000002",9986,0.003830584
,10000,"0,00008",3950,9.24155E-4
,1000,0.0001,48,1.7813E-5
,100000,"0,000006",29912,0.00868671
,20000,"0,00004",7956,0.00177365
,100000,"0,000004",20285,0.00641095
,1000,0.0005,254,2.8716E-5
,20000,"0,00003",5923,0.001412639
,20000,"0,00001",2075,6.6472E-4
,30000,1.33333333333e-05,6024,0.001704186
,20000,1.5e-05,3017,8.65581E-4
,5000,"0,00004",527,9.7587E-5
,100000,"0,000005",25186,0.007471246
,10000,"0,00002",1005,2.603E-4
,100000,"0,000008",39792,0.010776116
,30000,2.66666666667e-05,12130,0.002853363
,100000,"0,000002",10024,0.004012618
,100,0.008,33,3.67E-6
,30000,6.66666666667e-06,3007,0.001123674
,20000,"0,00002",3891,9.66333E-4
,50000,1.8e-05,22639,0.005915203
,30000,"0,00003",13531,0.003175809
,100000,"0,000007",35000,0.009813406
,40000,2.25e-05,17962,0.006595944
,100,0.003,26,5.09E-6
,5000,"0,00004",484,1.10484E-4
,100000,"0,000004",19794,0.007011388
,10000,"0,00008",4097,7.8144E-4
,30000,1.66666666667e-05,7518,0.002111219
,20000,"0,00004",8068,0.001837708
,30000,2.33333333333e-05,10357,0.002575297
,50000,1.4e-05,17525,0.003880158
,40000,1.5e-05,11904,0.003189575
,30000,"0,00003",13526,0.003101311
,30000,6.66666666667e-06,3039,0.001162272
,40000,1.5e-05,12011,0.003166286
,100,0.004,30,3.824E-6
,40000,2.25e-05,18174,0.004400344
,20000,3.5e-05,6987,0.001570718
,40000,2.5e-06,2020,9.16312E-4
,50000,"0,000008",9969,0.002909351
,5000,"0,00008",1031,1.25797E-4
,40000,"0,000005",4010,0.001488292
,20000,"0,00002",4104,0.001028341
,10000,"0,00009",4534,0.001363937
,30000,"0,00003",13578,0.003193655
,100000,"0,000002",9982,0.003890406
,5000,0.00012,1499,2.37826E-4
,10000,"0,00004",1948,4.59596E-4
,40000,"0,00002",15777,0.003948179
,100000,"0,000001",4968,0.002577122
,100000,"0,000008",40024,0.011842519
,50000,1.6e-05,19885,0.005084425
,40000,"0,000005",4050,0.001800572
,30000,"0,00001",4451,0.00138501
,10000,"0,00008",4021,7.52773E-4
,5000,0.0001,1287,2.0135E-4
,40000,2.25e-05,18101,0.004384973
,20000,"0,00003",6060,0.001393448
,100000,"0,000003",15082,0.005390218
,50000,1.6e-05,20063,0.007373916
,30000,1.33333333333e-05,5906,0.001821965
,10000,"0,00009",4491,0.00125338
,30000,6.66666666667e-06,2911,0.001038775
,30000,"0,00002",8959,0.003575777
,40000,7.5e-06,5976,0.001923921
,10000,"0,00005",2488,6.05001E-4
,10000,"0,00006",3061,8.10883E-4
,50000,"0,00001",12395,0.003394148
,1000,0.0007,352,4.5001E-5
,1000,0.0005,227,2.6001E-5
,1000,0.0003,140,1.9427E-5
,20000,4.5e-05,8986,0.002042955
,100,0.009,53,4.05E-6
,20000,2.5e-05,4907,0.001213266
,40000,1.75e-05,14038,0.003683607
,5000,"0,00008",1039,1.47146E-4
,50000,"0,00001",12528,0.003792645
,10000,"0,00009",4499,8.49541E-4
,10000,"0,00001",529,1.98395E-4
,50000,"0,000004",5009,0.001957241
,100000,"0,000002",10036,0.004214686
,20000,"0,00003",5854,0.001399915
,40000,1.25e-05,9974,0.002855457
,5000,0.00014,1708,2.73417E-4
,40000,2.5e-06,1987,9.76164E-4
,100000,"0,000001",5029,0.002480511
,50000,"0,000004",4912,0.001955622
,100000,"0,000004",20011,0.006841355
,1000,0.0009,388,3.5428E-5
,50000,1.6e-05,20081,0.005901021
,5000,0.00016,2059,3.64504E-4
,20000,"0,00001",2024,6.09846E-4
,40000,7.5e-06,6008,0.001976059
,50000,"0,00001",12376,0.003672772
,50000,1.4e-05,17539,0.00459295
,10000,"0,00002",999,2.98629E-4
,100000,"0,000004",20253,0.006460805
,50000,"0,00001",12396,0.003500586
,40000,"0,00002",15918,0.00480134
,40000,2.25e-05,18047,0.004653909
,5000,0.00016,2029,3.8281E-4
,50000,"0,000004",5026,0.00180747
,5000,"0,00002",240,9.6886E-5
,50000,"0,000006",7330,0.007437537
,50000,"0,00001",12406,0.003428549
,40000,"0,000005",3976,0.001439447
,5000,"0,00002",219,1.48788E-4
,50000,1.6e-05,19660,0.005428286
,20000,"0,00001",2013,6.58797E-4
,50000,1.8e-05,22412,0.006236405
,10000,"0,00003",1548,5.16152E-4
,30000,2.66666666667e-05,11870,0.002848272
,40000,1.75e-05,13991,0.003801183
,20000,"0,00001",2010,6.5239E-4
,50000,"0,000006",7473,0.003094949
,30000,1.66666666667e-05,7600,0.002103559
,40000,"0,00002",16012,0.003970938
,5000,0.00018,2294,4.25221E-4
,50000,"0,000008",9919,0.00324974
,20000,4.5e-05,8993,0.002350391
,50000,1.6e-05,20106,0.005399461
,20000,2.5e-05,4925,0.001229836
,10,0.06,0,5.89E-7
,40000,"0,000005",4102,0.001632781
,5000,0.00016,2009,4.42526E-4
,5000,0.00018,2142,5.26511E-4
,100000,"0,000004",20140,0.006786886
,40000,"0,00001",7942,0.002807305
,10000,"0,00003",1451,4.75645E-4
,100,0.004,18,2.475E-6
,5000,0.00012,1415,2.05098E-4
,20000,1.5e-05,2896,9.7697E-4
,5000,0.0001,1212,3.18557E-4
,30000,3.33333333333e-06,1500,7.6533E-4
,30000,"0,00001",4471,0.001458777
,30000,"0,00003",13616,0.003719456
,20000,"0,00001",1983,5.96617E-4
,40000,1.25e-05,10049,0.00296503
,10000,"0,00006",3109,0.001016007
,30000,"0,00003",13752,0.006620806
,20000,"0,000005",1009,6.41923E-4
,50000,"0,000004",4870,0.00182615
,5000,0.00018,2211,4.71594E-4
,5000,"0,00002",225,3.29794E-4
,100000,"0,000008",39800,0.010835246
,5000,0.00012,1459,2.21064E-4
,10000,"0,00004",1993,4.25578E-4
,10000,"0,00002",965,3.50232E-4
,30000,"0,00002",9087,0.002419654
,1000,0.0003,149,2.0069E-5
,10000,"0,00007",3558,6.89595E-4
,30000,"0,00002",9079,0.002333675
,1000,0.0003,172,2.1985E-5
,50000,1.8e-05,22424,0.006912044
,1000,0.0003,128,1.9346E-5
,50000,"0,000006",7491,0.002414975
,20000,"0,00004",8041,0.001802832
,50000,1.4e-05,17576,0.004627677
,50000,1.4e-05,17513,0.0048369
,10000,"0,00008",3992,9.47E-4
,30000,2.33333333333e-05,10451,0.002806171
,100000,"0,000001",4915,0.003176601
,40000,2.5e-06,1995,9.40142E-4
,10000,"0,00009",4440,8.42295E-4
,30000,"0,00002",9081,0.003330833
,20000,3.5e-05,6971,0.001965554
,100000,"0,000002",10008,0.003920859
,20000,"0,00004",8144,0.001907075
,50000,"0,00001",12473,0.004204576
,10000,"0,00008",3873,0.001052147
,100000,"0,000004",20235,0.009864555
,5000,"0,00002",267,1.88807E-4
,20000,3.5e-05,7118,0.002859567
,30000,"0,00003",13408,0.004386195
,40000,1.75e-05,13894,0.006490636
,100,0.007,35,4.365E-6
,10000,"0,00006",3081,0.001173787
,100000,"0,000003",14979,0.006907292
,20000,"0,00003",6154,0.001474605
,30000,"0,00001",4527,0.001752887
,30000,"0,00001",4350,0.001336365
,5000,0.00012,1486,3.26349E-4
,100000,"0,000001",5010,0.002819181
,30000,1.33333333333e-05,6041,0.001948971
,10000,"0,00005",2497,0.001240381
,30000,"0,00002",8974,0.002298177
,50000,"0,000006",7486,0.002385689
,5000,0.0001,1271,2.30409E-4
,20000,2.5e-05,4834,0.001704136
,20000,"0,000005",984,6.69981E-4
,50000,1.2e-05,14805,0.005150506
,100000,"0,000008",39947,0.011762975
,5000,"0,00004",490,1.26614E-4
,30000,"0,00003",13460,0.003705288
,10000,"0,00007",3567,8.61327E-4
,50000,"0,000004",5021,0.001728454
,5000,0.0001,1211,3.79084E-4
,1000,0.0008,395,0.001029682
,50000,1.6e-05,20178,0.005186629
,20000,3.5e-05,7094,0.001752784
,100,0.001,1,2.43E-6
,100000,"0,000005",25074,0.010469466
,40000,"0,00002",15879,0.005540869
,100,0.001,3,2.682E-6
,40000,1.75e-05,14121,0.003630434
,50000,"0,000006",7419,0.0034018
,1000,0.0002,103,3.0988E-5
,40000,"0,00002",16081,0.007476261
,5000,0.00012,1522,4.3943E-4
,100000,"0,000004",19887,0.007699356
,30000,6.66666666667e-06,2894,0.001586573
,1000,0.0002,97,3.9133E-5
,40000,"0,00002",16208,0.005547671
,1000,0.0003,174,4.7179E-5
,30000,3.33333333333e-06,1540,0.001254571
,40000,1.5e-05,11832,0.003258869
,50000,1.8e-05,22628,0.005766509
,50000,"0,000006",7340,0.002319
,30000,3.33333333333e-06,1444,7.30759E-4
,100000,"0,000008",39629,0.016195826
,30000,6.66666666667e-06,3025,0.001038535
,100000,"0,000005",24937,0.007606194
,100000,"0,000009",45212,0.012387653
,30000,"0,00002",8968,0.002350539
,5000,0.00012,1536,2.11278E-4
,20000,3.5e-05,6916,0.001615055
,100000,"0,000009",44617,0.014081661
,50000,"0,000008",9868,0.002942823
,50000,"0,000002",2518,0.001330217
,10000,"0,00008",4045,8.76289E-4
,100,0.005,19,3.062E-6
,40000,2.25e-05,18050,0.004640543
,100000,"0,000001",4980,0.00293802
,50000,"0,00001",12513,0.002145411
,30000,"0,00002",8858,0.002302329
,40000,7.5e-06,5970,0.002081343
,50000,1.6e-05,20016,0.005111766
,30000,6.66666666667e-06,2929,9.72792E-4
,10000,"0,00002",998,2.53464E-4
,10000,"0,00005",2489,4.99978E-4
,10000,"0,00003",1551,3.49468E-4
,1000,0.0006,316,2.9194E-5
,1000,0.0003,134,1.8051E-5
,30000,"0,00001",4486,0.001351222
,5000,0.00014,1671,3.36233E-4
,20000,4.5e-05,9080,0.001994858
,20000,1.5e-05,3030,0.001333673
,30000,1.66666666667e-05,7546,0.002301411
,5000,"0,00002",263,8.0657E-5
,100000,"0,000006",30145,0.008759679
,100000,"0,000003",14861,0.005751607
,30000,6.66666666667e-06,2910,0.001017234
,100000,"0,000007",34795,0.009811936
,40000,"0,00001",7893,0.002422261
,30000,"0,00003",13653,0.003235275
,50000,1.6e-05,20166,0.005420659
,20000,2.5e-05,4857,0.001187509
,50000,1.8e-05,22568,0.005691106
,100,0.001,6,2.873E-6
,50000,1.8e-05,22529,0.005588817
,100000,"0,000009",44930,0.012944464
,100000,"0,000006",30073,0.008601747
,30000,3.33333333333e-06,1427,7.14171E-4
,20000,"0,00001",1950,5.92467E-4
,100000,"0,000007",34663,0.010465893
,20000,"0,00004",7938,0.002035549
,1000,0.0002,110,3.002E-5
,100000,"0,000005",24883,0.007680231
,20000,"0,00002",3981,0.001015118
,30000,3.33333333333e-06,1504,6.98379E-4
,10000,"0,00001",498,1.82234E-4
,20000,"0,00004",8177,0.001838184
,40000,1.5e-05,12020,0.003200386
,40000,7.5e-06,5939,0.00196353
,5000,0.00014,1779,2.74725E-4
,50000,"0,000008",10045,0.003185189
,100000,"0,000007",35080,0.009790743
,20000,3.5e-05,7057,0.001610385
,30000,6.66666666667e-06,3046,0.001019523
,1000,0.0008,401,3.6466E-5
,100000,"0,000009",45275,0.011807543
,50000,1.4e-05,17804,0.004836791
,50000,"0,000002",2445,0.0012418
,5000,0.00012,1448,2.17961E-4
,50000,"0,000002",2475,0.001328286
,30000,"0,00001",4467,0.001415765
,40000,7.5e-06,5991,0.002016169
,50000,"0,000008",10168,0.002241844
,5000,"0,00002",212,7.357E-5
,40000,"0,00002",15952,0.00398904
,50000,"0,000004",4926,0.002518179
,50000,"0,000008",10207,0.00292308
,20000,2.5e-05,4994,0.00128344
,50000,"0,000004",5012,0.001906554
,40000,1.25e-05,9935,0.002886247
,20000,"0,00001",1973,6.32917E-4
,10000,"0,00007",3495,7.34015E-4
,30000,2.66666666667e-05,12112,0.002823469
,100000,"0,000005",24925,0.008298421
,40000,1.5e-05,12210,0.0033017
,10000,"0,00006",2983,6.04723E-4
,30000,"0,00001",4509,0.001543226
,10000,"0,00001",490,3.18741E-4
,40000,"0,00002",15837,0.004054476
,30000,"0,00002",9114,0.002299819
,50000,1.6e-05,19720,0.0059584
,30000,6.66666666667e-06,2998,0.001152523
,1000,0.0009,469,4.4573E-5
,50000,"0,00001",12232,0.003607557
,100000,"0,000002",10063,0.003897403
,100,0.004,23,4.286E-6
,20000,1.5e-05,3025,0.001205
,1000,0.0008,378,6.1525E-5
,40000,"0,000005",3965,0.001605137
,10000,"0,00006",3071,9.43943E-4
,30000,1.66666666667e-05,7433,0.002255015
,50000,1.6e-05,19969,0.005201049
,30000,6.66666666667e-06,3132,0.001039422
,1000,0.0009,448,5.5623E-5
,20000,"0,00003",6109,0.001508163
,5000,0.00012,1461,4.38011E-4
,20000,3.5e-05,7067,0.001615534
,40000,"0,000005",4003,0.001376789
,40000,1.5e-05,12068,0.003846498
,100000,"0,000009",44981,0.012133798
,10,0.01,2,8.05E-7
,10,0.06,3,6.44E-7
,20000,"0,00001",1924,6.02115E-4
,5000,"0,00006",757,1.09078E-4
,1000,0.0004,183,2.1776E-5
,50000,1.8e-05,22418,0.006604101
,50000,1.4e-05,17585,0.004558895
,10000,"0,00005",2531,7.2614E-4
,50000,"0,00001",12487,0.003552408
,20000,2.5e-05,5087,0.001230248
,30000,1.66666666667e-05,7530,0.002405602
,20000,1.5e-05,3084,0.001245206
,30000,6.66666666667e-06,3071,0.001067477
,30000,"0,00003",13559,0.003190124
,5000,0.00012,1567,2.73916E-4
,20000,"0,00003",5848,0.001406134
,30000,"0,00001",4459,0.001291058
,10000,"0,00007",3536,7.29553E-4
,30000,"0,00003",13479,0.003399394
,40000,1.25e-05,10002,0.002737681
,1000,0.0007,324,3.1295E-5
,30000,3.33333333333e-06,1513,7.17895E-4
,20000,"0,00003",5949,0.00143047
,40000,"0,000005",3990,0.00155777
,100000,"0,000009",45229,0.012562315
,10000,"0,00008",4035,9.68743E-4
,30000,"0,00002",9049,0.003247887
,30000,"0,00003",13439,0.00320743
,100,0.004,24,3.783E-6
,30000,2.33333333333e-05,10424,0.003346591
,100000,"0,000004",20099,0.009198754
